id,title,price_value,price_formatted,rooms,bathrooms,surface,floor,heating,features,address,macrozone,microzone,latitude,longitude,agency_name,phone_number,photo_count,url,description
126036181,"Stanza singola via Sesto Calende, Milano",860,€ 860/mese,1,1,14 m²,,Autonomo,"aria condizionata, arredato",Via Sesto Calende,"San Siro, Trenno",QT8,45.4842,9.1376,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126036181/,
126037983,"Stanza singola viale Carlo Troya, Milano",890,€ 890/mese,1,1,15 m²,,Centralizzato,"aria condizionata, arredato",Viale Carlo Troya,"Napoli, Soderini",Piazza Napoli,45.4522,9.1541,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126037983/,
127646872,"Stanza in affitto in appartamento via Felice Casati, Milano",875,€ 875/mese,4,2,15 m²,3°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Felice Casati,"Centrale, Repubblica",Repubblica,45.4793,9.20206,Spacest.com by Roomless,02 8974 1955,5,https://www.immobiliare.it/annunci/127646872/,
126035975,"Stanza singola corso Lodi, Milano",840,€ 840/mese,1,1,16 m²,,Centralizzato,arredato,Corso Lodi,"Corvetto, Rogoredo",Corvetto,45.4406,9.2235,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126035975/,
126038035,"Stanza singola viale Gran Sasso, Milano",890,€ 890/mese,1,1,16 m²,,Autonomo,"aria condizionata, arredato",Viale Gran Sasso,"Città Studi, Susa",Città Studi,45.483,9.2182,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126038035/,
126038015,"Stanza multipla viale Carlo Troya, Milano",940,€ 940/mese,1,1,15 m²,,Centralizzato,"aria condizionata, arredato",Viale Carlo Troya,"Napoli, Soderini",Piazza Napoli,45.4522,9.1541,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126038015/,
125820487,"Stanza singola piazza Carlo Caneva, Milano",1090,€ 1.090/mese,1,1,14 m²,,Centralizzato,"aria condizionata, arredato",Piazza Carlo Caneva,"Cenisio, Sarpi, Isola",Cenisio,45.4882,9.1615,HousingAnywhere,,10,https://www.immobiliare.it/annunci/125820487/,
126041989,"Stanza singola via della Moscova, Milano",950,€ 950/mese,1,1,15 m²,,Centralizzato,arredato,Via della Moscova,"Garibaldi, Moscova, Porta Nuova",Moscova,45.4781,9.1834,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126041989/,
125045821,"Stanza singola Ripa di Porta Ticinese 71, Milano",975,€ 975/mese,4,3,15 m²,4°,Centralizzato,"ascensore, lavatrice, lavastoviglie, microonde, ripostiglio, terrazzo, connessione ad internet, bagno privato, armadi, con biancheria, tv, cucina",Ripa di Porta Ticinese,Navigli,Navigli - Darsena,45.4503,9.16907,Privato/Nessuna,,10,https://www.immobiliare.it/annunci/125045821/,
90083695,"Stanza singola viale Beatrice d'Este 24, Milano",950,€ 950/mese,5+,3+,20 m²,5°,Centralizzato,"balcone, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, bagno privato, parquet, armadi, cucina, arredato",Viale Beatrice d'Este,Navigli,Bocconi,45.4517,9.19196,Privato/Nessuna,,12,https://www.immobiliare.it/annunci/90083695/,
112886255,"Stanza doppia via Galileo Galilei, Milano",850,€ 850/mese,5,2,16 m²,5°,Autonomo,"connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, bagno privato, tv, armadi, cucina",Via Galileo Galilei,"Centrale, Repubblica",Repubblica,45.48,9.19554,Privato/Nessuna,,13,https://www.immobiliare.it/annunci/112886255/,
83405917,"Stanza doppia via Melzo, Milano",850,€ 850/mese,2,1,,2°,Autonomo,"lavatrice, lavastoviglie, microonde, palestra, portineria, connessione ad internet, parquet, armadi, cucina, arredato",Via Melzo,"Porta Venezia, Indipendenza",Porta Venezia,45.4733,9.20971,Privato/Nessuna,,10,https://www.immobiliare.it/annunci/83405917/,
122448864,"Stanza singola via Paracelso 2, Milano",950,€ 950/mese,3,1,35 m²,4°,Centralizzato,"connessione ad internet, ripostiglio, lavatrice, lavastoviglie, armadi, cucina",Via Paracelso,"Centrale, Repubblica",Buenos Aires,45.4806,9.21588,Privato/Nessuna,,12,https://www.immobiliare.it/annunci/122448864/,
122727602,"Stanza singola piazza Leonardo da Vinci 8, Milano",900,€ 900/mese,5,3,50 m²,Piano rialzato,Centralizzato,"ascensore, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, bagno privato, tv, armadi, cucina",Piazza Leonardo da Vinci,"Città Studi, Susa",Città Studi,45.4775,9.22546,Privato/Nessuna,,15,https://www.immobiliare.it/annunci/122727602/,
103641386,"Stanza singola via Messina 9, Milano",1090,€ 1.090/mese,4,2,20 m²,1°,Centralizzato,"terrazzo, ascensore, balcone, connessione ad internet, ripostiglio, giardino, lavatrice, lavastoviglie, microonde, portineria, tv, armadi, bagno privato, cucina",Via Messina,"Cenisio, Sarpi, Isola",Paolo Sarpi,45.4826,9.17536,Privato/Nessuna,,19,https://www.immobiliare.it/annunci/103641386/,
83947178,"Stanza doppia via Alessandro Astesani 43, Milano",1200,€ 1.200/mese,1,1,80 m²,8°,Assente,"cucina, ripostiglio, ascensore, portineria, lavatrice, balcone, armadi, con biancheria, tv, bagno privato, arredato",Via Alessandro Astesani,"Affori, Bovisa",Affori,45.52,9.16916,Privato/Nessuna,,20,https://www.immobiliare.it/annunci/83947178/,
115134525,"Stanza singola Bastioni di Porta Volta 7, Milano",1040,€ 1.040/mese,,,18 m²,5°,Autonomo,"connessione ad internet, ripostiglio, lavatrice, lavastoviglie, portineria, terrazzo, armadi, accesso per disabili",Bastioni di Porta Volta,"Garibaldi, Moscova, Porta Nuova",Moscova,45.4796,9.18216,Privato/Nessuna,,11,https://www.immobiliare.it/annunci/115134525/,
88755589,"Stanza doppia via Ugo Ojetti 3, Milano",1100,€ 1.100/mese,2,1,,5° piano,Assente,"balcone, connessione ad internet, cucina, ripostiglio, ascensore, giardino, lavatrice, bagno privato, armadi, arredato",Via Ugo Ojetti,"San Siro, Trenno",Gallaratese,45.4935,9.11313,Privato/Nessuna,,9,https://www.immobiliare.it/annunci/88755589/,
124137855,"Stanza doppia via Cufra 17, Milano",900,€ 900/mese,3,2,100 m²,2°,Centralizzato,"balcone, ascensore, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, portineria, bagno privato, tv, armadi, cucina",Via Cufra,"Maggiolina, Istria",Istria,45.5015,9.19344,Privato/Nessuna,,8,https://www.immobiliare.it/annunci/124137855/,
123526755,"Stanza doppia via Jan Sibelius 14, Milano",900,€ 900/mese,4,2,95 m²,5°,Centralizzato,"ascensore, connessione ad internet, ripostiglio, lavatrice, microonde, cucina",Via Jan Sibelius,"Bicocca, Niguarda",Bignami - Ponale,45.5208,9.20792,Privato/Nessuna,,10,https://www.immobiliare.it/annunci/123526755/,
126956103,"Stanza singola via Nicola Antonio Porpora 157, Milano",850,€ 850/mese,4,2,100 m²,1°,Centralizzato,"balcone, ascensore, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, tv, armadi, cucina",Via Nicola Antonio Porpora,"Città Studi, Susa",Città Studi,45.486,9.232,Privato/Nessuna,,8,https://www.immobiliare.it/annunci/126956103/,
114585103,"Stanza singola viale Misurata 40, Milano",850,€ 850/mese,3,1,16 m²,6°,Centralizzato,"ascensore, connessione ad internet, lavatrice, microonde, portineria, armadi, con biancheria, cucina",Viale Misurata,"Napoli, Soderini",Tripoli - Soderini,45.4557,9.15205,Privato/Nessuna,,19,https://www.immobiliare.it/annunci/114585103/,
118851611,"Stanza singola via Azzo Carbonera 21, Milano",900,€ 900/mese,5+,3+,35 m²,Piano rialzato,Centralizzato,"connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, bagno privato, tv, armadi, cucina",Via Azzo Carbonera,"Porta Vittoria, Lodi",Porta Vittoria,45.4618,9.23008,Privato/Nessuna,,11,https://www.immobiliare.it/annunci/118851611/,
118186853,"Stanza singola via Giovanni Paisiello 14, Milano",850,€ 850/mese,2,2,15 m²,Piano terra,Centralizzato,"ascensore, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, armadi, bagno privato, ingresso privato, cucina",Via Giovanni Paisiello,"Città Studi, Susa",Città Studi,45.4815,9.21888,Privato/Nessuna,,8,https://www.immobiliare.it/annunci/118186853/,
123920733,"Stanza doppia viale delle Rimembranze di Greco 8, Milano",1000,€ 1.000/mese,2,1,30 m²,Piano rialzato,Centralizzato,"terrazzo, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, tv, armadi, cucina",Viale delle Rimembranze di Greco,"Maggiolina, Istria",Cascina dei Pomi,45.4977,9.21282,Privato/Nessuna,,11,https://www.immobiliare.it/annunci/123920733/,
127154003,"Stanza singola via Harar 3, Milano",950,€ 950/mese,2,1,17 m²,5°,Centralizzato,"connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, ascensore, con biancheria, tv, armadi, cucina",Via Harar,"San Siro, Trenno",San Siro,45.4762,9.11693,Privato/Nessuna,,9,https://www.immobiliare.it/annunci/127154003/,
114828001,"Stanza doppia via Achille Fontanelli 13, Milano",1000,€ 1.000/mese,3,1,26 m²,Seminterrato,Autonomo,"connessione ad internet, lavatrice, microonde, armadi, cucina",Via Achille Fontanelli,"Bicocca, Niguarda",Bruzzano,45.5247,9.17378,Privato/Nessuna,,11,https://www.immobiliare.it/annunci/114828001/,
122289056,"Stanza singola piazza Giuseppe Grandi 1, Milano",850,€ 850/mese,1,1,18 m²,5°,Autonomo,"terrazzo, ascensore, lavatrice, lavastoviglie, microonde, portineria, cucina",Piazza Giuseppe Grandi,"Città Studi, Susa",Plebisciti - Susa,45.4627,9.21973,Privato/Nessuna,,13,https://www.immobiliare.it/annunci/122289056/,
105398595,"Stanza singola via Felice Poggi 3, Milano",900,€ 900/mese,4,2,14 m²,1°,Centralizzato,"terrazzo, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, armadi, accesso per disabili, cucina",Via Felice Poggi,"Città Studi, Susa",Città Studi,45.4822,9.22786,Privato/Nessuna,,12,https://www.immobiliare.it/annunci/105398595/,
117252209,"Stanza doppia via Fratelli Fraschini 22, Milano",850,€ 850/mese,5,2,130 m²,6°,Autonomo,"terrazzo, balcone, sistema di allarme, connessione ad internet, caminetto, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, tv, bagno privato, con biancheria, ingresso privato, armadi, accesso per disabili, bagno per disabili, cucina",Via Fratelli Fraschini,"Abbiategrasso, Chiesa Rossa",Gratosoglio,45.4166,9.18017,Privato/Nessuna,,14,https://www.immobiliare.it/annunci/117252209/,
126815441,"Stanza singola via Lepontina 10, Milano",900,€ 900/mese,2,1,80 m²,2°,Centralizzato,"ascensore, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, armadi, cucina",Via Lepontina,"Cenisio, Sarpi, Isola",Farini,45.4934,9.18397,Privato/Nessuna,,16,https://www.immobiliare.it/annunci/126815441/,
126070163,"Stanza singola via Lodovico Settala, Milano",900,€ 900/mese,4,1,88 m²,1°,Centralizzato,"ascensore, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, armadi, bagno per disabili, cucina",Via Lodovico Settala,"Centrale, Repubblica",Buenos Aires,45.4797,9.20536,Privato/Nessuna,,14,https://www.immobiliare.it/annunci/126070163/,
127165205,"Stanza doppia viale Lunigiana 4, Milano",1100,€ 1.100/mese,3,1,12 m²,6°,Centralizzato,"balcone, ascensore, lavatrice, portineria, armadi, cucina",Viale Lunigiana,"Maggiolina, Istria",Cascina dei Pomi,45.4912,9.20631,Privato/Nessuna,,11,https://www.immobiliare.it/annunci/127165205/,
127553244,"Stanza singola via Raffaello Giolli 24, Milano",900,€ 900/mese,5+,3,130 m²,3°,Assente,"ripostiglio, balcone, terrazzo, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, bagno privato, parquet, aria condizionata, armadi",Via Raffaello Giolli,"Bicocca, Niguarda",Bignami - Ponale,45.5269,9.211,Studio6Erre,02 8736 4208,36,https://www.immobiliare.it/annunci/127553244/,"via raffaello giolli 24 -bignami universita' bicocca-  nei costi sono compresi il wifi, le pulizie due volte al mese, il riscaldamento la manutenzione. a parte ci sono i costi delle bollette della luce e della tari divise tra gli inquilini. nell'appartamento e' presente aria condizionata in tutte le stanze, lavatrice ed asciugatrice, lavastoviglie, macchinetta nespresso e friggitrice ad aria.  in un contesto residenziale, a due passi dalla fermata della metropolitana bignami, studio6erre propone in locazione una suite matrimoniale di 30 mq. circa completamente ristrutturata con terrazzo e bagn"
127540596,"Stanza singola viale Giovanni Suzzani 280, Milano",900,€ 900/mese,5+,3,130 m²,3°,Assente,"ripostiglio, balcone, terrazzo, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, bagno privato, parquet, aria condizionata, armadi",Viale Giovanni Suzzani,"Bicocca, Niguarda",Bignami - Ponale,45.5265,9.2094,Studio6Erre,02 8736 4208,36,https://www.immobiliare.it/annunci/127540596/,"viale suzzani 280 -bignami universita' bicocca-  nei costi sono compresi il wifi, le pulizie due volte al mese, il riscaldamento la manutenzione. a parte ci sono i costi delle bollette della luce e della tari divise tra gli inquilini. nell'appartamento e' presente aria condizionata in tutte le stanze, lavatrice ed asciugatrice, lavastoviglie, macchinetta nespresso e friggitrice ad aria.  in un contesto residenziale, a due passi dalla fermata della metropolitana bignami, studio6erre propone in locazione una suite matrimoniale di 30 mq. circa completamente ristrutturata con terrazzo e bagno priv"
126042495,"Stanza singola via Cesare Battisti, Milano",1003,€ 1.003/mese,1,1,15 m²,,Centralizzato,arredato,Via Cesare Battisti,"Quadronno, Palestro, Guastalla",Guastalla,45.463,9.2,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126042495/,"Private Bedroom with Private Toilet in Central Milan    Bright and Cozy Living Space Step into this charming apartment in the heart of Milan, ideal for a serene and comfortable stay. The living area is bright and well-designed, offering ample space to relax and unwind. Furnished with everything you need, this apartment makes a perfect base for those planning a medium- to long-term stay in the city.   Comfortable Sleeping Arrangements The sleeping area is thoughtfully arranged to maximize comfort, featuring a cozy double bed, a desk, a closet and even an en-suite bathroom for added covenience. "
125812309,"Stanza singola via Calatafimi, Milano",990,€ 990/mese,1,1,12 m²,,Centralizzato,"aria condizionata, arredato",Via Calatafimi,"Genova, Ticinese",Ticinese,45.4534,9.1838,HousingAnywhere,,10,https://www.immobiliare.it/annunci/125812309/,"SPECIAL OFFER  -  if your contract starts within the August 1st 2025: - Admin Fee  500,00 - Security Deposit   1.800,00  THE FLAT Conveniently located on the seventh floor in Via Calatafimi 12, nelle immediate vicinanze della Darsena del Naviglio Grande. Plenty of cafes, restaurants, bars, shops and bookstores keep the area always lively.  INTERNAL CONDITIONS The flat consists of:  - 4 rooms (1 room with ensuite bathroom and 3 single rooms ) - a bathroom  - an eat-in kitchen with a dishwasher  - a washing machine-dryer - wifi  Shared kitchen equipment provided.  The building has an elevator an"
125812277,"Stanza singola via Savona, Milano",1140,€ 1.140/mese,1,1,16 m²,,Centralizzato,"aria condizionata, arredato",Via Savona,"Solari, Washington",Solari,45.455,9.1662,HousingAnywhere,,10,https://www.immobiliare.it/annunci/125812277/,"THE APARTMENT  The apartment is located on the second floor at 26 Via Savona close to the heart of Tortona Fashion District and nearby the famous Navigli. It is a very well connected and residential area, very much alive thanks to the presence of cafes, restaurants, bars, supermarkets and bookstores.   INTERNAL CONDITIONS The apartment features: - 4 private bedrooms  - 2 bathrooms (one ensuite and one shared)  - eat-in kitchen with dishwasher  - washing machine and dryer -  Wi-Fi  - air conditioning in every room   The building has an elevator and concierge available all day.  DISTANCE - BOCCO"
126726171,"Stanza singola viale Certosa, Milano",900,€ 900/mese,1,1,15 m²,,Autonomo,"aria condizionata, arredato",Viale Certosa,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4895,9.1535,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126726171/," Private Rooms in Renovated Apartment  High Floor  Near Piazza Firenze / Sempione   Viale Certosa, Milan  Available immediately  Ideal for students and young professionals  Looking for a bright and comfortable home in a well-connected area of Milan? This recently renovated three-room apartment offers two private bedrooms with double beds in a stylish and fully furnished setting.  Located on the third floor of an elegant 1930s building with full-day concierge service, the apartment combines classic charm with modern comfort. High ceilings, parquet flooring, and brand-new furnishings create a we"
126956721,"Stanza singola via Medardo Rosso, Milano",850,€ 850/mese,1,1,15 m²,,Centralizzato,arredato,Via Medardo Rosso,"Cenisio, Sarpi, Isola",Isola,45.4904,9.1847,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126956721/," BRIGHT SINGLE ROOM IN TRENDY ISOLA - ALL-INCLUSIVE  Experience Milan from its most vibrant district! This bright room is located in a spacious 4-bedroom apartment in the heart of Isola, steps away from the iconic Bosco Verticale.   RENT & SERVICES (ALL-INCLUSIVE):  What's Included: High-speed Wi-Fi, Water, Condo fees (including heating), and Professional Cleaning of common areas every 15 days.  Utilities Cap: Electricity and Gas are included up to a limit of 100 per month per room. This generous cap is designed to cover standard responsible usage.  Security Deposit: 1,500 (Mandatory to confir"
126726175,"Stanza singola via Michelangelo Buonarroti, Milano",1025,€ 1.025/mese,1,1,15 m²,,Autonomo,"aria condizionata, arredato",Via Michelangelo Buonarroti,"Solari, Washington",Vercelli - Wagner,45.4686,9.155,HousingAnywhere,,10,https://www.immobiliare.it/annunci/126726175/," Private Rooms in Spacious Panoramic Apartment  Available Immediately   Buonarroti / Wagner Area  Milan  Ideal for Marangoni / Cattolica students or young professionals  Looking for a bright and well-connected home in Milan? This spacious and panoramic three-room apartment offers two private bedrooms with double beds (one with a private balcony), in a fully furnished and move-in-ready setting.  Located on the fifth floor with elevator, the apartment enjoys excellent natural light and a strategic position just 1 minute from M1 Buonarroti/Wagner metro station and only 25 meters from Wagner stop "
127482980,"Stanza singola via Francesco Sforza 44, Milano",1000,€ 1.000/mese,,,14 m²,3°,Assente,"giardino, terrazzo, cucina, lavatrice, bagno privato, aria condizionata",Via Francesco Sforza,Centro,Missori,45.4581,9.1937,Arena Immobiliare S.R.L.,02 8973 7703,20,https://www.immobiliare.it/annunci/127482980/,"Nel cuore di Milano, direttamente sopra la fermata della metropolitana Sforza-Policlinico M4 e a soli 4 minuti a piedi dalla fermata Crocetta M3, Sforza44Rooms offre camere con bagno privato, a pochi passi dalle principali università e dai monumenti più iconici della città.  Le nostre soluzioni abitative, pensate per garantire comfort e funzionalità, sono suddivise in tre tipologie: Standard, Premium e Deluxe. I canoni mensili vanno da € 1.000,00 per le camere Standard a € 1.200,00 per le Deluxe, tutti i costi inclusi: Wi-Fi, luce, riscaldamento e pulizia degli spazi comuni.  Sforza44Rooms non"
127183525,"Stanza in affitto in appartamento Ripa di Porta Ticinese, 71, Milano",975,€ 975/mese,1,1,15 m²,"4°, con ascensore",Centralizzato,"aria condizionata, fibra ottica, esposizione interna, arredato","Ripa di Porta Ticinese, 71",Navigli,Navigli - Darsena,45.4503,9.16909,Barnes International Realty Milano,02 9994 8869,12,https://www.immobiliare.it/annunci/127183525/,
122319170,"Stanza singola via Giovanni Durando 21, Milano",1300,€ 1.300/mese,1,1,20 m²,3°,Assente,"giardino, palestra, balcone, cucina, sistema di allarme, connessione ad internet, lavatrice, microonde, portineria, con biancheria, bagno privato, aria condizionata, armadi",Via Giovanni Durando,"Affori, Bovisa",Bovisa,45.5054,9.1635,aparto italy,02 9994 8854,20,https://www.immobiliare.it/annunci/122319170/,
127317725,"Stanza in affitto in appartamento via Savona, Milano",895,€ 895/mese,4,1,92 m²,2°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Savona,"Solari, Washington",Solari,45.455,9.16692,Spacest.com by Roomless,02 8974 1955,8,https://www.immobiliare.it/annunci/127317725/,
127275323,"Stanza in affitto in appartamento via Privata Parenzo, Milano",860,€ 860/mese,4,2,90 m²,3°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Privata Parenzo,"Famagosta, Barona",Tre Castelli - Faenza,45.442,9.13738,Spacest.com by Roomless,02 8974 1955,8,https://www.immobiliare.it/annunci/127275323/,
121589280,"Stanza in affitto in appartamento via Principe Eugenio, Milano",3000,€ 3.000/mese,1,1,100 m²,,Centralizzato,"aria condizionata, arredato",Via Principe Eugenio,"Cenisio, Sarpi, Isola",Cenisio,45.4886,9.1629,HousingAnywhere,,10,https://www.immobiliare.it/annunci/121589280/,
123610037,"Stanza doppia via Natale Battaglia, Milano",1000,€ 1.000/mese,3,1,115 m²,Piano rialzato,Assente,"cucina, bagno in comune",Via Natale Battaglia,"Pasteur, Rovereto",Pasteur,45.4891,9.2148,Grimaldi Immobiliare Milano Maggiolina,02 5964 5473,28,https://www.immobiliare.it/annunci/123610037/,
104457407,"Stanza singola via Giorgio Washington, Milano",1000,€ 1.000/mese,1,1,13 m²,,Centralizzato,arredato,Via Giorgio Washington,"Solari, Washington",Washington,45.4569,9.1549,HousingAnywhere,,10,https://www.immobiliare.it/annunci/104457407/,
118700543,"Stanza singola corso di Porta Romana, Milano",1000,€ 1.000/mese,1,1,25 m²,,Centralizzato,"aria condizionata, arredato",Corso di Porta Romana,"Quadronno, Palestro, Guastalla",Quadronno - Crocetta,45.455,9.1976,HousingAnywhere,,10,https://www.immobiliare.it/annunci/118700543/,
127553304,"Stanza doppia via Beltrame Cristiani 1, Milano",850,€ 850/mese,5+,3+,130 m²,1°,Assente,"giardino, balcone, cucina, connessione ad internet, lavatrice, microonde, bagno privato, parquet, aria condizionata, armadi",Via Beltrame Cristiani,"Bicocca, Niguarda",Bignami - Ponale,45.5223,9.2059,Studio6Erre,02 8736 4208,38,https://www.immobiliare.it/annunci/127553304/,
122635012,"Stanza doppia piazzale Biancamano 1, Milano",1500,€ 1.500/mese,5+,3,40 m²,4°,Assente,"balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, aria condizionata, armadi",Piazzale Biancamano,"Arco della Pace, Arena, Pagano",Arena,45.4784,9.1807,Studio Bondioli,02 5964 9153,29,https://www.immobiliare.it/annunci/122635012/,
88039617,"Stanza singola viale Romagna 51, Milano",850,€ 850/mese,3,1,20 m²,5°,Centralizzato,"connessione ad internet, cucina, ripostiglio, lavastoviglie, lavatrice, microonde, ascensore, moquette, tv, armadi, arredato",Viale Romagna,"Città Studi, Susa",Città Studi,45.477,9.22334,Privato/Nessuna,,2,https://www.immobiliare.it/annunci/88039617/,
118206853,"Stanza singola piazza Leonardo da Vinci 7, Milano",850,€ 850/mese,5+,2,20 m²,5°,Centralizzato,"balcone, ascensore, connessione ad internet, lavatrice, lavastoviglie, portineria, armadi, cucina",Piazza Leonardo da Vinci,"Città Studi, Susa",Città Studi,45.4786,9.22549,Privato/Nessuna,,17,https://www.immobiliare.it/annunci/118206853/,
