id,title,price_value,price_formatted,rooms,bathrooms,surface,floor,heating,features,address,macrozone,microzone,latitude,longitude,agency_name,phone_number,photo_count,url,description
122313818,"Stanza singola via Pietro Teulié 12, Milano",590,€ 590/mese,5+,2,196 m²,5°,Assente,"cucina, lavatrice, bagno in comune, attacco telefonico",Via Pietro Teulié,Navigli,Corso San Gottardo,45.4508,9.1861,Welcome Home,02 8974 7773,31,https://www.immobiliare.it/annunci/122313818/,"Stanza arredata in appartamento ristrutturato – Zona Bocconi/Navigli – ALL INCLUSIVE Tutto incluso 750€ mensili PROMO SENZA SPESE DI AGENZIA!  CALL US WE SPEAK: ENGLISH - SPANISH -PORTUGUÊS  Affittasi nuova stanza  in appartamento completamente ristrutturato e arredato, situato al 5° piano con ascensore di un elegante stabile in Via Teuliè, a pochi passi dall’Università Bocconi e dai Navigli.  L’appartamento, di 194 mq, è composto da 5 camere da letto, 2 bagni , cucina / zona living e tutti i comfort necessari per una convivenza comoda e funzionale. L’ambiente è moderno, luminoso e ben organiz"
125282299,"Stanza doppia viale delle Rimembranze di Lambrate 2a, Milano",600,€ 600/mese,2,1,60 m²,1°,Assente,"balcone, terrazzo, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, bagno in comune, attacco telefonico, aria condizionata, armadi",Viale delle Rimembranze di Lambrate,"Udine, Lambrate",Lambrate,45.4821,9.239,Gabetti Franchising Merate,039 240 2939,20,https://www.immobiliare.it/annunci/125282299/,"Milano - Lambrate, in prestigiosa minipalazzina rivestita in marmo di Carrara con vialetto d'ingresso pedonale coperto da pensilina ed un ampio vano scala ben illuminato, proponiamo in locazione una camera matrimoniale di 12,50 mq completamente arredata. Sono presenti un armadio a sei ante, un letto con materasso e cuscini, due comodini ed una scrivania con sedia posizionata sotto la finestra con tre specchiature ed esposizione a sud nella parte interna dell'edificio. La pavimentazione è in parquet ed è presente l'aria condizionata. Gli ambienti sono riscaldati mediante un sistema centrale con"
127581310,"Stanza singola via Grigna 10, Milano",620,€ 620/mese,4,1,79 m²,5°,Assente,"cucina, lavatrice, bagno in comune, attacco telefonico, armadi",Via Grigna,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.493,9.1572,Welcome Home,02 8974 7773,13,https://www.immobiliare.it/annunci/127581310/,"PROMO SENZA SPESE DI AGENZIA!  CALL US WE SPEAK: ENGLISH - SPANISH - PORTUGUESE  Scopri questa moderna stanza arredata, situata al quinto piano di un elegante condominio, appena ristrutturato e pronto ad accoglierti! Con un ampio letto matrimoniale, un grande armadio e una scrivania, questo spazio è perfetto per studenti e giovani professionisti.  L'appartamento in condivisione è situato in una zona tranquilla, ben servita da mezzi pubblici, supermercati, bar e ristoranti. Goditi la comodità di avere tutto a portata di mano! Il riscaldamento centralizzato e l'aria condizionata garantiscono un "
126636491,"Stanza singola viale Cassala 11, Milano",590,€ 590/mese,5+,2,204 m²,5°,Assente,"balcone, cucina, lavatrice, bagno in comune, attacco telefonico, armadi",Viale Cassala,Navigli,Navigli - Darsena,45.4469,9.159,Welcome Home,02 8974 7773,12,https://www.immobiliare.it/annunci/126636491/,"PROMO SENZA SPESE DI AGENZIA! CALL US WE SPEAK: ENGLISH - SPANISH -PORTUGUÊS  Scopri questa fantastica stanza arredata e moderna, situata al 5° piano di un edificio tranquillo. Con un ampio letto matrimoniale, un grande armadio e una scrivania con comodini, questo spazio è perfetto per studenti e professionisti. La casa offre ingresso e due bagni, garantendo comodità e privacy per tutti gli inquilini. La cucina abitabile è completamente attrezzata con frigorifero e forno, ideale per preparare i tuoi pasti preferiti.  A soli pochi passi dalla fermata della metropolitana M2 Verde Romolo, i colle"
126805389,"Stanza singola via Ruggero Leoncavallo 17, Milano",590,€ 590/mese,4,1,72 m²,1°,Assente,"giardino, cucina, lavatrice, portineria, bagno in comune, attacco telefonico, aria condizionata, armadi",Via Ruggero Leoncavallo,"Pasteur, Rovereto",Parco Trotter,45.4909,9.2246,Welcome Home,02 8974 7773,34,https://www.immobiliare.it/annunci/126805389/,"**Stanza in Affitto a Milano - Co-living Città Studi Lambrate** PROMO SENZA SPESE DI AGENZIA!  CALL US WE SPEAK: ENGLISH - SPANISH - PORTUGUÊS  Scopri questa fantastica stanza in co-living matrimoniale, situata nel cuore di Città Studi! Questo bellissimo 4 locali, appena ristrutturato, offre un'atmosfera giovane e moderna, perfetta per chi cerca un ambiente stimolante e amichevole. La stanza è completamente arredata e si trova al primo piano di un condominio signorile, dotato di riscaldamento autonomo e ascensore.  L'appartamento si compone di una cucina abitabile/soggiorno che si affaccia su "
127540570,"Stanza singola via Giovanni Ambrogio De Predis 7, Milano",700,€ 700/mese,3,1,65 m²,2°,Assente,"cucina, connessione ad internet, lavatrice, microonde, portineria, bagno in comune, parquet, aria condizionata, armadi",Via Giovanni Ambrogio De Predis,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4967,9.1518,Studio6Erre,02 8736 4208,29,https://www.immobiliare.it/annunci/127540570/,"via de predis 7 - politecnico bovisa  in un appartamento completamente ristrutturato studio6erre propone in affitto una camera matrimoniale uso singola di ampie dimensioni estremamente confortevole!  nei costi sono compresi il wifi, le pulizie due volte al mese, il riscaldamento la manutenzione. a parte ci sono i costi delle bollette della luce e della tari divise tra gli inquilini. nell'appartamento e' presente aria condizionata in tutte le stanze, lavatrice ed asciugatrice, macchinetta nespresso e friggitrice ad aria. la camera è collocata in un appartamento di  65mq posto al secondo piano s"
127209807,"Stanza singola via Mauro Macchi 91, Milano",650,€ 650/mese,4,1,103 m²,3°,Assente,"balcone, cucina, lavatrice, bagno in comune, attacco telefonico, armadi",Via Mauro Macchi,"Pasteur, Rovereto",Pasteur,45.4892,9.2122,Welcome Home,02 8974 7773,22,https://www.immobiliare.it/annunci/127209807/,"Stanza Singola arredata via Mauro Macchi 91 PROMO SENZA SPESE DI AGENZIA! CALL US WE SPEAK: ENGLISH - SPANISH - POURTOGUESE.  Scopri questa splendida stanza matrimoniale, completamente ristrutturata e arredata con stile. Situata al terzo piano di un palazzo con ascensore, offre un ambiente accogliente e moderno, ideale per giovani lavoratori e studenti tra i 18 e i 33 anni.  La stanza è dotata di armadi, comodini e scrivania, perfetta per chi cerca un rifugio tranquillo in città.  La posizione è invidiabile: a soli 8 minuti a piedi dalla fermata della metro M2 Verde di Loreto e Caiazzo, con tr"
126273839,"Stanza singola viale Renato Serra 7, Milano",590,€ 590/mese,4,1,81 m²,7°,Assente,"balcone, cucina, lavatrice, bagno in comune, attacco telefonico, armadi",Viale Renato Serra,"San Siro, Trenno",Monte Stella,45.4855,9.1439,Welcome Home,02 8974 7773,24,https://www.immobiliare.it/annunci/126273839/,"**Stanza in Affitto - Nuovo e Luminoso Appartamento in Condivisione** PROMO SENZA SPESE DI AGENZIA!  Scopri questa fantastica stanza in un ampio appartamento di 4 locali, situato al settimo piano di un elegante condominio. L'appartamento è ristrutturato e completamente arredato, pronto ad accoglierti con tutti i comfort necessari. La stanza è dotata di un letto matrimoniale, un ampio armadio e una scrivania, perfetta per studiare o lavorare in smart working.   L'ampio salone, luminoso e accogliente, offre un ampio balcone che regala una bellissima vista.  La cucina è attrezzata con frigorifero"
127216991,"Stanza singola via André-Marie Ampère 126, Milano",590,€ 590/mese,5+,2,155 m²,6°,Assente,"balcone, terrazzo, cucina, lavatrice, bagno in comune, attacco telefonico, armadi",Via André-Marie Ampère,"Città Studi, Susa",Casoretto,45.4885,9.2265,Welcome Home,02 8974 7773,17,https://www.immobiliare.it/annunci/127216991/,"**Stanza in Affitto a Milano - Vicino al Politecnico, CITTA' STUDI/LAMBRATE! ** PROMO SENZA SPESE DI AGENZIA. CALL US WE SPEAK: ENGLISH - SPANISH -PORTUGUÊS Cerchi una stanza arredata in un appartamento condiviso? Questa è l'opportunità che fa per te! Situata al sesto piano di un edificio moderno, questa stanza è perfetta per studenti o giovani professionisti tra i 18 e i 33 anni. Dotata di un comodo letto alla francese, armadio spazioso, scrivania e comodini, è pronta per essere abitata da subito.  L’appartamento, che ospita in totale sette inquilini, offre un luminoso e ampio soggiorno/cucin"
127242765,"Stanza singola via Valsugana 6A, Milano",590,€ 590/mese,4,1,80 m²,3°,Assente,"cucina, lavatrice, bagno in comune, attacco telefonico, armadi",Via Valsugana,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.4438,9.2101,Welcome Home,02 8974 7773,13,https://www.immobiliare.it/annunci/127242765/,"CALL US WE SPEAK: ENGLISH - SPANISH - POURTOGUESE PROMO SENZA SPESE DI AGENZIA!  Scopri questa ampia e luminosa stanza in affitto, situata in un elegante condominio a soli 10 minuti dal Duomo! Questa stanza è completamente arredata e dotata di un comodo letto matrimoniale, un ampio armadio, scrivania e comodini e aria condizionata. L'appartamento dispone di una cucina abitabile con sgabuzzino e un bagno, mentre il riscaldamento centralizzato assicura un ambiente confortevole durante tutto l'anno. Al momento le 3 stanze di questo appartamento sono tutte disponibili!  La cucina a vista sul soggi"
123344905,"Stanza singola via Cavriana, Milano",598,€ 598/mese,4,2,85 m²,1°,Assente,"balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, tv, aria condizionata, armadi",Via Cavriana,"Udine, Lambrate",Ortica,45.469,9.2463,Homizy,02 9994 9560,12,https://www.immobiliare.it/annunci/123344905/,"Immagina di varcare la soglia della tua nuova stanza, già arredata con un comodo letto matrimoniale, una scrivania luminosa e un armadio capiente, pronta ad accogliere ogni tuo momento di riposo e concentrazione. Il bagno, condiviso con un solo altro coinquilino, è sempre pulito e perfettamente funzionale, mentre Wi-Fi ultraveloce e utenze incluse ti liberano da ogni stress di gestione. Appena fuori dalla tua porta, la cucina open-space e il living ti aspettano per cene e serate di relax con i tuoi coinquilini. Nell'edifcio, inoltre, trovi un’area coworking, spazi fitness, un rooftop garden, l"
127387537,"Stanza singola via Pietro Cavalcabò 3, Milano",620,€ 620/mese,4,1,99 m²,2°,Assente,"cucina, lavatrice, bagno in comune, attacco telefonico, armadi",Via Pietro Cavalcabò,"Solari, Washington",Washington,45.4618,9.1516,Welcome Home,02 8974 7773,14,https://www.immobiliare.it/annunci/127387537/,"CALL US WE SPEAK: ENGLISH - SPANISH -PORTUGUÊS PROMO SENZA SPESE DI AGENZIA.  Scopri questa stanza arredata con gusto, ideale per chi cerca un ambiente accogliente e funzionale. Situata al 2° piano di un condominio signorile, offre un ampio letto matrimoniale, un armadio spazioso e una scrivania perfetta per studiare o lavorare. Gli ospiti possono godere di un ingresso ampio e di un soggiorno/cucina completamente attrezzata con elettrodomestici moderni, ideale per preparare deliziosi pasti.  La posizione è strategica: in una zona tranquilla ma ben servita da mezzi pubblici, supermercati, bar e"
124541193,"Stanza singola via Cavriana, Milano",598,€ 598/mese,4,3,,4° piano,Assente,"balcone, terrazzo, cucina, sistema di allarme, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, tv, aria condizionata, armadi",Via Cavriana,"Udine, Lambrate",Ortica,45.4692,9.2462,Homizy,02 9994 9560,8,https://www.immobiliare.it/annunci/124541193/,"Immagina di varcare la soglia della tua nuova stanza, già arredata con un comodo letto matrimoniale, una scrivania luminosa e un armadio capiente, pronta ad accogliere ogni tuo momento di riposo e concentrazione. Il bagno, condiviso con un solo altro coinquilino, è sempre pulito e perfettamente funzionale, mentre Wi-Fi ultraveloce e utenze incluse ti liberano da ogni stress di gestione. Appena fuori dalla tua porta, la cucina open-space e il living ti aspettano per cene e serate di relax con i tuoi coinquilini.  Nell'edifcio, inoltre, trovi un’area coworking, spazi fitness, un rooftop garden, "
126065329,"Stanza singola piazzale Udine, Milano",700,€ 700/mese,4,2,140 m²,5°,Assente,"ripostiglio, giardino, balcone, terrazzo, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno privato, parquet, tv, aria condizionata, armadi",Piazzale Udine,"Udine, Lambrate",Udine,45.4908,9.237,Centro Casa Costruzioni,02 5964 5283,17,https://www.immobiliare.it/annunci/126065329/,"PER RIMANERE AGGIORNATI SULLE NOSTRE STANZE CERCATECI SU INSTAGRAM (theluxuryrooms)  Centro casa costruzioni propone in affitto stanza in appartamento in condivisione completamente ristrutturata.  Contesto signorile e adiacente alla fermata della metro M2 Udine.  Per studenti e giovani lavoratori. Prezzo €700 al mese, CON BAGNO PRIVATO. Nelle immediate vicinanze dello stabile sono presenti negozi, scuole, palestre, uffici, centri commerciali e Università.  Per ulteriori informazioni contattaci allo 022610340. CENTRO CASA COSTRUZIONI PER RIMANERE AGGIORNATI SULLE NOSTRE STANZE CERCATECI SU INST"
123705547,"Stanza singola piazzale Udine, Milano",700,€ 700/mese,3,2,120 m²,4°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, bagno in comune, attacco telefonico, tv, aria condizionata, armadi",Piazzale Udine,"Udine, Lambrate",Udine,45.4908,9.237,Centro Casa Costruzioni,02 5964 5283,7,https://www.immobiliare.it/annunci/123705547/,"Se vuoi vedere le nostre meravigliose stanze seguici su ( theluxuryrooms )  Esplora il Tuo Nuovo Stile di Vita:  Comfort e Convenienza in una Location di Prestigio!  Entra nel mondo del comfort con Centro Casa Costruzioni!  Offriamo una stanza in affitto in un appartamento completamente ristrutturato, immerso in un contesto signorile e adiacente alla fermata della metro M2 Udine.  Per studenti e giovani lavoratori.  Con un prezzo competitivo di €700 al mese, avrai accesso a un ambiente moderno e accogliente, perfetto per vivere al meglio la tua esperienza cittadina.  A pochi minuti dall'Univer"
122375986,"Stanza multipla via Bonaventura Zumbini, Milano",625,€ 625/mese,1,1,22 m²,,Centralizzato,arredato,Via Bonaventura Zumbini,"Famagosta, Barona",Barona,45.4414,9.1583,HousingAnywhere,,10,https://www.immobiliare.it/annunci/122375986/,"Shared Room Bed in an ensuite TWIN bedroom available in a large residential building in the Navigli/Romolo area of Milan, just a few stops from the very city centre.  The residence is located a stone's throw from the Navigli, in the Romolo area and a few rides from the center of Milan. A place where hospitality and hotel services are integrated, creating a living space that responds to the needs of the city, according to the principle by which the sharing of resources multiplies and strengthens opportunities.  The structure includes over 80 rooms and covers 4,500 square meters. It is organized"
127069891,"Stanza singola via Osoppo 9, Milano",600,€ 600/mese,4,2,14 m²,1°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, portineria, bagno in comune, aria condizionata",Via Osoppo,"San Siro, Trenno",San Siro,45.4692,9.1436,Be.Ba. Case,02 8974 7756,22,https://www.immobiliare.it/annunci/127069891/,
127658490,"Stanza singola viale Monza 43, Milano",670,€ 670/mese,3,1,80 m²,2°,Assente,"balcone, cucina, lavatrice, lavastoviglie, portineria, bagno in comune, parquet, aria condizionata, armadi",Viale Monza,"Pasteur, Rovereto",Pasteur,45.4905,9.2178,Rezen,351 651 1387,48,https://www.immobiliare.it/annunci/127658490/,
126807801,"Stanza singola piazzale Loreto, Milano",670,€ 670/mese,3,1,80 m²,2°,Assente,"ripostiglio, balcone, cucina, lavatrice, lavastoviglie, portineria, bagno in comune, parquet, aria condizionata, armadi",Piazzale Loreto,"Città Studi, Susa",Città Studi,45.486,9.2168,Rezen,351 651 1387,47,https://www.immobiliare.it/annunci/126807801/,
127553380,"Stanza singola via Raffaello Giolli 11, Milano",700,€ 700/mese,5+,2,130 m²,5°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, microonde, bagno in comune, parquet, aria condizionata, armadi",Via Raffaello Giolli,"Bicocca, Niguarda",Bignami - Ponale,45.5252,9.2101,Studio6Erre,02 8736 4208,26,https://www.immobiliare.it/annunci/127553380/,
127540580,"Stanza singola via Jacopino da Tradate 8, Milano",700,€ 700/mese,3,1,60 m²,2°,Assente,"ripostiglio, giardino, cucina, connessione ad internet, lavatrice, microonde, portineria, bagno in comune, parquet, aria condizionata, armadi",Via Jacopino da Tradate,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4954,9.1516,Studio6Erre,02 8736 4208,22,https://www.immobiliare.it/annunci/127540580/,
127540624,"Stanza singola viale Giovanni Suzzani 280, Milano",700,€ 700/mese,,3,125 m²,3°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, bagno in comune, parquet, aria condizionata, armadi",Viale Giovanni Suzzani,"Bicocca, Niguarda",Bignami - Ponale,45.5265,9.2094,Studio6Erre,02 8736 4208,48,https://www.immobiliare.it/annunci/127540624/,
125858751,"Stanza singola via Guglielmo Corrado Röntgen, Milano",600,€ 600/mese,4,1,16 m²,2°,Assente,"ripostiglio, balcone, cucina, lavatrice, lavastoviglie, microonde, bagno in comune, aria condizionata, armadi",Via Guglielmo Corrado Röntgen,Navigli,Bocconi,45.451,9.1874,Drago Immobiliare,02 3540 8950,48,https://www.immobiliare.it/annunci/125858751/,
122661114,"Stanza singola via Val Passiria, Milano",600,€ 600/mese,3,1,85 m²,7°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, portineria, bagno in comune, armadi",Via Val Passiria,"Porta Vittoria, Lodi",Bologna - Sulmona,45.4409,9.227,Io Casa,02 8974 4152,11,https://www.immobiliare.it/annunci/122661114/,
126062955,"Stanza doppia via Elio Adriano 98, Milano",600,€ 600/mese,4,2,160 m²,4°,Assente,"ripostiglio, balcone, terrazzo, cucina, sistema di allarme, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, portineria, bagno in comune, attacco telefonico, tv, armadi",Via Elio Adriano,"Cimiano, Crescenzago, Adriano",Quartiere Adriano,45.5163,9.2448,Agenzia Immobiliare Fondocasa Milano Udine,02 5964 2839,16,https://www.immobiliare.it/annunci/126062955/,
114647975,"Stanza singola via Camillo Giussani 9, Milano",610,€ 610/mese,4,1,90 m²,5°,Assente,"balcone, lavatrice, lavastoviglie, microonde, bagno in comune, aria condizionata",Via Camillo Giussani,"Famagosta, Barona",Tre Castelli - Faenza,45.4404,9.1377,Immuni SRL,06 5326 7486,7,https://www.immobiliare.it/annunci/114647975/,
127554306,"Stanza in affitto in appartamento via Negroli, 8, 20133 Milano Italia, Milano",600,€ 600/mese,4,1,20 m²,"3°, con ascensore",Centralizzato,"cancello elettrico, fibra ottica, videocitofono, impianto di allarme, porta blindata, balcone, impianto tv con parabola satellitare, arredato, esposizione doppia","Via Negroli, 8, 20133 Milano MI, Italia","Città Studi, Susa",Argonne - Corsica,45.4629,9.23323,Dhome Real Estate srl,02 8736 4215,19,https://www.immobiliare.it/annunci/127554306/,
127554996,"Stanza doppia viale Murillo, Milano",700,€ 700/mese,3,1,90 m²,1°,Assente,"balcone, terrazzo, cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno in comune, tv, armadi",Viale Murillo,"San Siro, Trenno",San Siro,45.4736,9.1438,Real Estate Milano di Tagliavia Mirko,02 8126 0963,15,https://www.immobiliare.it/annunci/127554996/,
124895169,"Stanza singola via Pergine 3, Milano",630,€ 630/mese,4,2,120 m²,7°,Assente,"balcone, cucina, lavatrice, microonde, portineria, bagno in comune, armadi",Via Pergine,"San Siro, Trenno",Monte Stella,45.4879,9.1388,QT8 Immobiliare S.N.C. di Sandra Innocenti & C.,02 8974 1152,18,https://www.immobiliare.it/annunci/124895169/,
126714265,"Stanza singola via Leopoldo Marchetti 1, Milano",625,€ 625/mese,3,1,74 m²,4°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, microonde, portineria, bagno in comune, attacco telefonico, aria condizionata, armadi",Via Leopoldo Marchetti,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4393,9.187,A Casa Di Imma | Real Estate,02 8126 0735,14,https://www.immobiliare.it/annunci/126714265/,
127289513,"Stanza doppia via Tertulliano 60, Milano",600,€ 600/mese,3,1,18 m²,1°,Assente,"balcone, lavatrice, lavastoviglie, microonde, bagno in comune",Via Tertulliano,"Porta Vittoria, Lodi",Lodi - Brenta,45.4484,9.2207,Affiliato Tecnocasa: PROGETTO MILANO SRL,02 9475 9713,20,https://www.immobiliare.it/annunci/127289513/,
127136987,"Stanza singola via Melchiorre Gioia 171, Milano",630,€ 630/mese,3,1,12 m²,6°,Assente,"ripostiglio, balcone, cucina, connessione ad internet, lavatrice, lavastoviglie, portineria, bagno in comune, parquet, attacco telefonico, tv, aria condizionata, armadi",Via Melchiorre Gioia,"Maggiolina, Istria",Maggiolina,45.4958,9.2075,Studio Cagliero,331 529 5865,24,https://www.immobiliare.it/annunci/127136987/,
127296165,"Stanza singola via Mar Nero 21, Milano",660,€ 660/mese,3,1,16 m²,Piano rialzato,Centralizzato,"ascensore, connessione ad internet, ripostiglio, giardino, lavatrice, lavastoviglie, microonde, portineria, tv, armadi, cucina",Via Mar Nero,"Bisceglie, Baggio, Olmi",Bisceglie,45.4579,9.10549,Privato/Nessuna,,9,https://www.immobiliare.it/annunci/127296165/,
126779791,"Stanza singola via Don Giuseppe Andreoli 27, Milano",600,€ 600/mese,3,1,73 m²,2°,Assente,"cucina, connessione ad internet, lavatrice, lavastoviglie, microonde, tv satellitare/pay tv, bagno in comune, armadi",Via Don Giuseppe Andreoli,"Affori, Bovisa",Bovisa,45.5034,9.1615,Like Home,02 5964 6537,25,https://www.immobiliare.it/annunci/126779791/,
127220589,"Stanza singola via Mario Borsa 8, Milano",630,€ 630/mese,4,1,96 m²,2°,Assente,"balcone, cucina, connessione ad internet, lavatrice, tv satellitare/pay tv, bagno in comune, armadi",Via Mario Borsa,"San Siro, Trenno",Gallaratese,45.5005,9.1051,Like Home,02 5964 6537,31,https://www.immobiliare.it/annunci/127220589/,
126917383,"Stanza in affitto in appartamento corso di Porta Romana, Milano",660,€ 660/mese,4,1,91 m²,6°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, balcone, impianto tv centralizzato",Corso di Porta Romana,"Quadronno, Palestro, Guastalla",Quadronno - Crocetta,45.4542,9.1986,Spacest.com by Roomless,02 8974 1955,43,https://www.immobiliare.it/annunci/126917383/,
126916635,"Stanza in affitto in appartamento via Plinio, Milano",630,€ 630/mese,5+,2,15 m²,"1°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Plinio,"Città Studi, Susa",Città Studi,45.4753,9.22085,Spacest.com by Roomless,02 8974 1955,28,https://www.immobiliare.it/annunci/126916635/,
126916035,"Stanza in affitto in appartamento via Alfonso Corti, Milano",650,€ 650/mese,5+,2,170 m²,"4°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Alfonso Corti,"Città Studi, Susa",Città Studi,45.4809,9.23376,Spacest.com by Roomless,02 8974 1955,82,https://www.immobiliare.it/annunci/126916035/,
126984905,"Stanza in affitto in appartamento via Giovanni Schiaparelli, Milano",630,€ 630/mese,5,2,119 m²,1°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Giovanni Schiaparelli,"Centrale, Repubblica",Centrale,45.4905,9.20305,Spacest.com by Roomless,02 8974 1955,25,https://www.immobiliare.it/annunci/126984905/,
126984915,"Stanza in affitto in appartamento via Vincenzo Foppa, Milano",650,€ 650/mese,4,1,67 m²,"1°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Vincenzo Foppa,"Solari, Washington",Dezza,45.4575,9.1592,Spacest.com by Roomless,02 8974 1955,26,https://www.immobiliare.it/annunci/126984915/,
126917133,"Stanza in affitto in appartamento viale Sondrio, Milano",630,€ 630/mese,5+,3,15 m²,"6°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Sondrio,"Cenisio, Sarpi, Isola",Isola,45.4901,9.19945,Spacest.com by Roomless,02 8974 1955,53,https://www.immobiliare.it/annunci/126917133/,
126917769,"Stanza in affitto in appartamento viale Molise, Milano",615,€ 615/mese,5+,3,217 m²,"8°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Molise,"Porta Vittoria, Lodi",Martini - Insubria,45.4583,9.22348,Spacest.com by Roomless,02 8974 1955,73,https://www.immobiliare.it/annunci/126917769/,
126984917,"Stanza in affitto in appartamento via Pasquale Fornari, Milano",620,€ 620/mese,5,1,91 m²,"2°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Pasquale Fornari,"Bande Nere, Inganni",Gambara,45.4633,9.14358,Spacest.com by Roomless,02 8974 1955,27,https://www.immobiliare.it/annunci/126984917/,
126938227,"Stanza in affitto in appartamento corso di Porta Romana, Milano",590,€ 590/mese,5,2,144 m²,1°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, balcone, impianto tv centralizzato",Corso di Porta Romana,"Quadronno, Palestro, Guastalla",Quadronno - Crocetta,45.4542,9.19862,Spacest.com by Roomless,02 8974 1955,12,https://www.immobiliare.it/annunci/126938227/,
126917115,"Stanza in affitto in appartamento corso Vercelli, Milano",675,€ 675/mese,5+,2,137 m²,"2°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Corso Vercelli,"Solari, Washington",Vercelli - Wagner,45.4663,9.16153,Spacest.com by Roomless,02 8974 1955,72,https://www.immobiliare.it/annunci/126917115/,
126915525,"Stanza in affitto in appartamento via Privata Giovanni Meli, Milano",665,€ 665/mese,4,1,90 m²,4°,Autonomo,"fibra ottica, porta blindata, esposizione esterna, balcone, impianto tv centralizzato",Via Privata Giovanni Meli,"Cimiano, Crescenzago, Adriano",Crescenzago,45.5053,9.24038,Spacest.com by Roomless,02 8974 1955,22,https://www.immobiliare.it/annunci/126915525/,
126916615,"Stanza in affitto in appartamento via Pasquale Fornari, Milano",630,€ 630/mese,4,1,82 m²,"2°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Pasquale Fornari,"Bande Nere, Inganni",Gambara,45.4628,9.14359,Spacest.com by Roomless,02 8974 1955,31,https://www.immobiliare.it/annunci/126916615/,
126917665,"Stanza in affitto in appartamento via Giuseppe Pecchio, Milano",655,€ 655/mese,5+,3,172 m²,"2°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Giuseppe Pecchio,"Città Studi, Susa",Città Studi,45.4843,9.21853,Spacest.com by Roomless,02 8974 1955,12,https://www.immobiliare.it/annunci/126917665/,
126917655,"Stanza in affitto in appartamento viale Sondrio, Milano",630,€ 630/mese,5+,3,15 m²,"6°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Viale Sondrio,"Cenisio, Sarpi, Isola",Isola,45.4901,9.19945,Spacest.com by Roomless,02 8974 1955,42,https://www.immobiliare.it/annunci/126917655/,
126917723,"Stanza in affitto in appartamento largo Cavalieri di Malta, Milano",685,€ 685/mese,5+,3,190 m²,"9°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Largo Cavalieri di Malta,"Bande Nere, Inganni",Lorenteggio,45.4538,9.13827,Spacest.com by Roomless,02 8974 1955,39,https://www.immobiliare.it/annunci/126917723/,
126917517,"Stanza in affitto in appartamento via Giovanni Battista Soresina, Milano",665,€ 665/mese,4,2,15 m²,"2°, con ascensore",Autonomo,"fibra ottica, porta blindata, esposizione esterna, impianto tv centralizzato",Via Giovanni Battista Soresina,"Solari, Washington",Vercelli - Wagner,45.4653,9.16221,Spacest.com by Roomless,02 8974 1955,32,https://www.immobiliare.it/annunci/126917517/,
